category,name,url,Image URL,Type,Base spirit,Ingredients,Preparation,Served,Standard drinkware,Standard garnish
Ginger soda,Screwdriver mule,https://en.wikipedia.org/wiki/Screwdriver_mule,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Cocktail_Moscow_Mule_im_Kupferbecher_mit_Minze.jpg/250px-Cocktail_Moscow_Mule_im_Kupferbecher_mit_Minze.jpg,Mixed drink,Vodka,45 mL vodka 10 mL lime juice 120 mL ginger beer ginger beer,"In a Mule Cup or rocks glass, combine the vodka and ginger beer. Add lime juice and gently stir to involve all ingredients.",On the rocks: poured over ice,copper mug,Lime Slice
Cola,Batanga,https://en.wikipedia.org/wiki/Batanga_(cocktail),,,,,,,,
Cola,Cuba libre,https://en.wikipedia.org/wiki/Cuba_libre,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/15-09-26-RalfR-WLC-0056.jpg/250px-15-09-26-RalfR-WLC-0056.jpg,Cocktail,Rum,120 mL cola 50 mL white rum white rum 10 mL Fresh lime juice,Build all ingredients in a highball glass filled with ice. Garnish with lime wedge.,On the rocks: poured over ice,Highball glass,Limewedge
Cola,Dirty black Russian,https://en.wikipedia.org/wiki/Black_Russian#Variations,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Black_Russian.jpg/250px-Black_Russian.jpg,Cocktail,,50 mL Vodka 20 mL Coffee liqueur Coffee liqueur,Pour the ingredients into the old fashioned glass filled with ice cubes. Stir gently.,On the rocks: poured over ice,Old fashioned glass,
Cola,Whiskey and Coke,https://en.wikipedia.org/wiki/Whiskey_and_Coke,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Jack_%26_Coke_at_Encounter_Restaurant_%26_Bar_at_Los_Angeles_International_Airport_%2811300470795%29.jpg/250px-Jack_%26_Coke_at_Encounter_Restaurant_%26_Bar_at_Los_Angeles_International_Airport_%2811300470795%29.jpg,Highball,Whiskey,1 part whiskey 3–5 parts Coca-Cola (strength dependent) Ice,Pour whiskey into a Collins glass filled with ice. Fill to desired level with Coca-Cola. Stir lightly.,On the rocks: poured over ice,Collins glass,
Cola,Kalimotxo,https://en.wikipedia.org/wiki/Kalimotxo,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Porr%C3%B3n_1.jpg/250px-Porr%C3%B3n_1.jpg,,Wine,One part red wine red wine One part cola or another carbonated soft drink carbonated soft drink,Stir together over plenty of ice.,On the rocks: poured over ice,katxi[es],
Cola,Long Island iced tea,https://en.wikipedia.org/wiki/Long_Island_iced_tea,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Long_Island_Iced_Teas.jpg/250px-Long_Island_Iced_Teas.jpg,Cocktail,"Gin,Tequila,Vodka,Rum",15 mL Tequila 15 mL Vodka 15 mL White rum White rum 15 mL Cointreau 15 mL Gin 25 mL Lemon juice Lemon juice 30 mL simple syrup simple syrup Top with Cola,Add all ingredients into highball glass filled with ice. Stir gently. Optionally garnish with lemon slice.[1],On the rocks: poured over ice,Highball glass,lemon slice (optional)
Tonic,Gin and tonic,https://en.wikipedia.org/wiki/Gin_and_tonic,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Gin_and_Tonic_with_ingredients.jpg/250px-Gin_and_Tonic_with_ingredients.jpg,Highball,Gin,"Ginandtonic water, according to taste","In a glass filled with ice cubes, add gin and tonic.","Poured overcubes of ice(""on the rocks"")",Highball glass,A slice oflime
Tonic,Gunga din,https://en.wikipedia.org/wiki/Gunga_din,,,,,,,,
Tonic,Vodka tonic,https://en.wikipedia.org/wiki/Vodka_tonic,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Vodka_tonic.jpg/250px-Vodka_tonic.jpg,Cocktail,Vodka,"One part vodka One to three parts tonic water tonic water , to taste Often lemon or lime juice fresh-squeezed from a wedge of fruit","Mix and serve-stirred, not shaken.",On the rocks: poured over ice,Highball glass,"citrusfruit, usuallylimeorlemon"
